ID,Reported_On,Additional_Reporting,Retrieve_from_1,Retrieve_from_2,Retrieve_from_3,Twitter_Reference,Direct_Post_1,Direct_Post_2,Direct_Post_3,Direct_Post_4,Title,Publication_Date,Entry_Date,Country,Primary_Language,Secondary_Language,Main_Narrative,Narrative_Description,ChainMsg_or_Email,Motive,Motive_Description,Source,Source_Description,Distrib_Channel,Misinfo_Type,Key_Words,Summary,Coder
158,https://www.bbc.com/news/world-51735367,,,,,1,https://twitter.com/Jordan_Sather_/status/1220396743814078464,,,,Coronavirus: The fake health advice you should ignore,8-Mar-20,18-Mar-20,US ,English,,False cures and preventative measures,"Heat will kill the virus, avoid consuming ice cream, ""MMS"" will cure coronavirus.",1,Help,"Efforts to spread false claim that heat kills the virus, and to avoid eating ice cream.",Individual actor,General public,"Facebook, Twitter, WhatsApp",Fake remedy,"Coronavirus, remedies, heat, ice cream","Collection of fake remedies collected by BBC. New ones include ""heat will kill the virus"" and ""ice cream should be avoided""",Jan
159,https://www.lemonde.fr/les-decodeurs/article/2020/03/09/non-le-covid-19-n-est-pas-une-combinaison-du-sras-et-du-sida_6032401_4355770.html,,https://www.lemonde.fr/les-decodeurs/article/2020/03/09/non-le-covid-19-n-est-pas-une-combinaison-du-sras-et-du-sida_6032401_4355770.html,,,0,,,,,"Non, le Covid-19 n’est pas une « combinaison du SRAS et du sida »",9-Mar-20,21-Apr-20,Ambiguous,English,French,Weaponization or design,Rumors the virus was artificially created in a lab starting from the HIV,0,Other,"Spread the rumor that the vrius was, for some reason, artificially created",Individual actor,General public,Facebook,Conspiracy,"Coronavirus, HIV, design, weapon",Rumors spread that the new form of coronavirus is too similar to HIV and that the virus was indeed created in a lab starting from HIV,Giorgio
160,https://www.boomlive.in/fake-news/cropped-aaj-tak-video-used-to-spread-misinformation-on-coronavirus-7164,,https://www.boomlive.in/fake-news/cropped-aaj-tak-video-used-to-spread-misinformation-on-coronavirus-7164,,,1,https://www.facebook.com/z.a.ek.writter/videos/233913941109159/,https://www.facebook.com/Adv.areebkhan/videos/2265336250437580/,https://twitter.com/SonuCongressi/status/1235814554380062721,,Cropped Aaj Tak Video Used To Spread Misinformation On Coronavirus,9-Mar-20,24-Apr-20,India,English,,Nature of the virus,Chinese President Xi Jinping has said that reading the Quran can prevent coronavirus,0,Other,False religious claim in favor of reading the Quran,Individual actor,General public,"Facebook, Twitter",False reporting,"Coronavirus, Quran, China, Xi Jinping, mosques, Aaj Tak","A morphed clip from the Hindi news channel, Aaj Tak, was shared with the news that Xi Jinping has claimed reading the Quran prevents coronavirus and messages also asked that mosques be opened",Kamya
161,https://www.yjc.ir/fa/news/7275405/??-???-?????-?????-??-?????-??????-???????-??-???,,,,,0,,,,,"?? ??? ????? ????? ?? ?????! ??????? ??????? ?? ???? ",9-Mar-20,12-Apr-20,Afghanistan,Farsi,,Other,"Which country has made Corona Virus! USA, Israel or China?",0,Politics,"A wrong Information shows that if China has created Corona Virus, how they? For which purposes ,if USA and Israel have created it, how they? For which purposes?",Individual actor,Youth Press Club - ?????? ????????? ???? ,Website,Conspiracy,"Corona Virus, USA, China, Israel, Iran, HIV, Bio-Weapon",It expresses that it is Bio-Weapon that USA and Israel created for damaging their contrary countries and also it demonstrates that maybe mistakenly china spread it by a laboratory,Shahim
162,https://observers.france24.com/fr/20200309-coronavirus-scene-panique-aeroport-dakar-intox,,https://observers.france24.com/fr/20200309-coronavirus-scene-panique-aeroport-dakar-intox,,,0,,,,,Coronavirus : scène de panique à l’aéroport de Dakar ? Intox !,9-Mar-20,13-Apr-20,Ambiguous,French,,Other,"Video showing panic and chaos scenes linked to the coronavirus emergency at the Dakar airport, in Senegal",0,Fear,Spread fear by showing panic and chaos scenes and linking them to the coronavirus emergency,Individual actor,Facebook account,Facebook,False reporting,"Coronavirus, Senegal, Dakar, airport, panic",A video dating back to 2019 was taken out of context to link panic and chaos scenes at the Dakar airport to the coronavirus emergency,Giorgio
163,http://www.rfi.fr/tw/%E4%B8%AD%E5%9C%8B/20200309-%E6%B3%95%E5%9C%8B-%E4%B8%96%E7%95%8C%E5%A0%B1-%E6%AD%A6%E6%BC%A2p4%E7%97%85%E6%AF%92%E5%AF%A6%E9%A9%97%E5%AE%A4%E6%98%AF%E5%90%A6%E7%99%BC%E7%94%9F%E9%81%8E%E6%B3%84%E9%9C%B2,,,,,0,,,,,??????????P4???????????? ?,9-Mar-20,6-Apr-20,China,Mandarin,,Weaponization or design,"French newspaper Le Monde confirms that Francis Boyle, a former American professor of international law said the coronavirus is a perfect biological weapon",1,Undermine target country institutions ,Spreads false rumors that the virus is a perfect biological weapon,Media,"French Newspaper, Francis Boyle (a former American professor of international law) ",French Newspaper Le Monde,False reporting,"Coronavirus, biological weapon, Le Monde, French newspaper",A news piece on French newspaper Le Monde claims the coronavirus from Wuhan is the pefect biological weapon,Anne
164,https://sd.iqilu.com/v7/share/article/6573257,,https://sd.iqilu.com/v7/share/article/6573257,,,0,,,,,???????6?26??27???????????…,9-Mar-20,11-Apr-20,China,Mandarin,,Other,"The national Chinese exam is extended to June 26 because of the coronavirus, but the Chinese Ministry of Education refuted the rumors",1,Other,Spreads false claims that the national Chinese exam is extended to June 26 because of the coronavirus,Individual actor,"General public, Chinese Ministry of Education","Social media, Xinhua news",False reporting,"Coronavirus, national exam, extended, Ministry of Education","Rumors spread that the Chinese national exam was extended to June 26 because of the coronavirus, but the Chinese Ministry of Education refuted the rumors",Anne
165,https://m.weibo.cn/status/4480393874832513?sudaref=m.weibo.cn&display=0&retcode=6102,,,,,1,https://m.weibo.cn/status/4480393874832513?sudaref=m.weibo.cn&display=0&retcode=6102,,,,#????# ???????????????????BBC?????????????????????????????1. ???,9-Mar-20,13-Apr-20,China,Mandarin,,False cures and preventative measures,"Claims eating onions can prevent the coronavirus in England, but WHO refuted the claims",1,Other,Spreads false claims that eating onions can prevent the coronavirus,Individual actor,Weibo user @????,Weibo,False reporting,"Coronavirus, onions, WHO, prevent","Rumors claimed eating onions can prevent the coronavirus, but WHO said there was no evidence that the claims were scientifically true",Anne
166,https://ishare.ifeng.com/c/s/v002Xu0Weja6Di5ssRaLMld2CSVQpfdwg7rkNtVBXAQUYKE__,,,,,0,,,,,3????????????????????,9-Mar-20,25-Apr-20,China,Mandarin,,Emergency responses,"March suspension of Chinese passports? The Chinese Embassy in South Korea dismissed rumors
",1,Fear,Suggests Chinese passports will be suspended,Individual actor,General public,"Social media, Chinese Embassy in South Korea 
",False reporting,"Coronavirus, Chinese Embassy in South Korea, passports, suspension, March",Rumors spread that Chinese passports will be suspended in March but the Chinese Embassy in South Korea dismissed the claims,Anne
167,https://www.newtral.es/no-una-etiqueta-del-desinfectante-lysol-no-demuestra-que-el-coronavirus-actual-siempre-ha-existido-como-dice-un-video-viral/20200309/,,,,,0,,,,,"No, una etiqueta del desinfectante Lysol no demuestra que “el coronavirus actual siempre ha existido” como dice un vídeo viral",9-Mar-20,21-Mar-20,Spain,Spanish,,Weaponization or design,The US is pushing news on COVID-19 to cover up Trump's trial,1,Undermine target country institutions ,Undermine US credibility,Individual actor,General public,WhatsApp,"Conspiracy, False reporting","Coronavirus,  Lysol, Donald Trump","A video circulated in Spain about disinfectant Lysol being able to destroy Coronavirus. This, the man in the video claims, is proof that COVID-19 already existed and that the media was reporting about it to cover up Donald Trump's [impeachment] trial.",Nicola
168,https://www.aljazeera.com/news/2020/03/misinformation-fake-news-spark-india-coronavirus-fears-200309051731540.html,,https://www.aljazeera.com/news/2020/03/misinformation-fake-news-spark-india-coronavirus-fears-200309051731540.html,,,0,,,,,"Misinformation, fake news spark India coronavirus fears",10-Mar-20,17-Mar-20,India,English,,Emergency responses,Chain message of UNICEF personnel sugggesting false responses and unverified preventative measures.,1,Other,Efforts to spread false claims on preventative measures and UNICEF responses among Indian WhatsApp users.,Individual actor,General public,WhatsApp,False reporting,"Coronavirus, WhatsApp, India, chain messages",Article includes WhatsApp screenshots containing chain messages spread in India.,Jan
169,https://nymag.com/intelligencer/2020/03/fox-business-covid-19-is-a-coronavirus-impeachment-scam.html,,,,,1,https://twitter.com/ndrew_lawrence/status/1237174846355841024,,,,Fox Business Network: COVID-19 Is a ‘Coronavirus Impeachment Scam’,10-Mar-20,16-Mar-20,US,English,,Weaponization or design,Fox News saying COVID-19 is part of the Democrats' impeachment efforts.,0,Politics,Fox News saying Democrats are trying to weaken and discredit Trump.,Media,Fox Business Network,News,Conspiracy,"Coronavirus, Fox News, Impeachment Scam","Fox news anchors suggesting COVID-19 is an impeachment scam, against the president. ",Jan
170,https://www.factcheck.org/2020/03/contrary-to-false-posts-sanitizer-helpful-against-coronavirus/,,https://cdn.factcheck.org/UploadedFiles/Screenshot030620_false-768x547.jpg  ,,,1,https://twitter.com/jasminjoestar/status/1234255856926986241,,,,"Contrary to False Posts, Sanitizer Helpful Against Coronavirus",10-Mar-20,20-Mar-20,US ,English,,Nature of the virus,Hand-sanitizer is useless against the virus,0,Other,Spread claim about hand-sanitizer uselessness,Individual actor,Twitter account @jasminjoestar,"Twitter, Facebook",False reporting,"Coronavirus, hand-sanitizer, wash, hands",Twitter account @jasminjoestar (self-declared scientist) claimed that hand-sanitizer does not have any beneficial effect against Coronavirus. Screenshots were later posted on Facebook.,Nicola
171,https://www.pedestrian.tv/news/french-government-cocaine-coke-coronavirus-hoax/,,,,,1,https://twitter.com/MinSoliSante/status/1237275747095437312,,,,Tweet: Cocaine as protection against Coronavirus,10-Mar-20,16-Mar-20,France,French,,False cures and preventative measures,Cocaine used as protection against COVID-19.,0,Other,"Efforts to spread false claims of using cocaine as a preventative measure, among social media users.",Individual actor,General public,Twitter,Fake remedy,"Coronavirus, cocaine, France",False claim pushed in France that cocaine protects against COVID-19,Jan
172,https://www.liberation.fr/checknews/2020/03/10/boire-du-the-chaud-est-il-efficace-contre-le-coronavirus_1781154,,,,,0,"https://arcturius.org/informations-concernant-le-coronavirus/
",,,,Boire du thé chaud est-il efficace contre le coronavirus ?,10-Mar-20,11-Apr-20,France,French,,False cures and preventative measures,Claim that drinking hot tea decreases the risk of getting coronavirus,0,False Hope,Spread false belief that drinking hot tea is a prevention against coronavirus,Individual actor,"Blogger (""Les Chroniques d'Arcturius"")",Website (Blog),Fake remedy,"Coronavirus, tea, hot, research",French blogger falsely reported that drinking hot tea protects against coronavirus,Giorgio
173,https://www.lemonde.fr/les-decodeurs/article/2020/03/10/coronavirus-peut-on-vraiment-dire-que-le-covid-19-n-est-qu-un-gros-rhume-monte-en-epingle_6032483_4355770.html,,https://www.lemonde.fr/les-decodeurs/article/2020/03/10/coronavirus-peut-on-vraiment-dire-que-le-covid-19-n-est-qu-un-gros-rhume-monte-en-epingle_6032483_4355770.html,,,1,https://www.facebook.com/photo.php?fbid=3260751693938425,,,,Coronavirus : peut-on vraiment dire que le Covid-19 n’est qu’un « gros rhume monté en épingle » ?,10-Mar-20,19-Apr-20,France,French,,Nature of the virus,"Claims there was too much, unjustified, talk about coronavirus, as it only causes a normal flu",0,Downplay Severity,Reduce the perceived threat concerning Covid-19 by comparing to a cold,Individual actor,General public,"Facebook, Twitter",False reporting,"Coronavirus, France, flu, cold, serious, hippos","Several posts claiming that Covid-19 is much like ""normal flu"" or a ""cold people talk too much about"" went viral on social media in France",Giorgio
174,https://www.open.online/2020/03/10/coronavirus-vitamina-c-come-terapia-vincente-per-i-pazienti-negli-ospedali-milanesi-falso-laudio-whatsapp/,,https://www.open.online/2020/03/10/coronavirus-vitamina-c-come-terapia-vincente-per-i-pazienti-negli-ospedali-milanesi-falso-laudio-whatsapp/,,,0,,,,,Coronavirus. Vitamina C come terapia vincente per i pazienti negli ospedali milanesi? Falso! L’audio Whatsapp,10-Mar-20,18-Mar-20,Italy,Italian,,False cures and preventative measures ,Vitamin C cures COVID-19,1,Other,Effort to spread claim that Vitamin C cures COVID-19,Individual actor,General public,WhatsApp,Fake remedy,"Coronavirus, Vitamina C, Cebion","Whatsapp chain audio message claiming that Vitamine C helps recover from COVID-19. Cebion (Vitamine C pills) is mentioned in the message, altough the firm producing it (Dompé) later confirmed that it had no link to the message",Nicola
175,https://www.ilpost.it/2020/03/10/bufala-bsl-4/,,https://www.ilpost.it/2020/03/10/bufala-bsl-4/,,,0,,,,,La bufala del “contenimento BSL-4”,10-Mar-20,22-Mar-20,Italy,Italian,,Emergency responses,Biocontainment protocol imminent in Italy,1,Fear,Spread fear of strict anti-infection measures,Individual actor,General public,WhatsApp,False reporting,"Coronavirus, BSL-4, biocontenimento","Chain message circulated on Whatsapp and Facebook claiming that the Civil Protection department would soon activate a (non-existing) militarized biocontainment protocol in Italy, ",Nicola
176,https://maldita.es/malditobulo/2020/03/10/no-manuela-carmena-no-ha-dado-positivo-por-coronavirus-lo-ha-tuiteado-una-cuenta-falsa-que-se-hace-pasar-por-el-pais/,,https://maldita.es/malditobulo/2020/03/10/no-manuela-carmena-no-ha-dado-positivo-por-coronavirus-lo-ha-tuiteado-una-cuenta-falsa-que-se-hace-pasar-por-el-pais/,,,1,,,,,"No, Manuela Carmena no ha dado positivo por coronavirus: lo ha tuiteado una cuenta falsa que se hace pasar por El País",10-Mar-20,19-Mar-20,Spain,Spanish,,COVID-19 status of individuals,Madrid ex mayoress infected,0,Other,Spread claim about Carmena's infection,Individual actor,General public,"Twitter, Media",False reporting,"Coronavirus, Alcaldesa, Manuela Carmena, El Pais","Twitter account @GjisPoric (now taken down), disguising as Spanish newspaper ""El Pais"", spread a story about Manuela Carmena, Madrid ex mayoress, being positive to Coronavirus. Some media, such as 'mallorcainforma', reposted the fake news.",Nicola
